title,date,url,description,source,section,scrape_time
LME納入香港成許可交付地 港交所：加強中國金屬與國際定價聯繫,2025-01-20 17:18:12,https://std.stheadline.com/realtime/article/2048218/即時-財經-LME納入香港成許可交付地-港交所-加強中國金屬與國際定價聯繫,"港交所（388）旗下倫敦金屬交易所（LME）公布，將香港納入為其全球倉庫網絡內的許可交付地點，其網絡涉及亞歐美32個地區，並接受倉庫營運商申請許可，以儲存LME註冊品牌的金屬。

港交所行政總裁陳翊庭表示，歡迎LME將香港納入其認可的全球倉庫網絡，稱是一個重要的里程碑，「將把中國這個全球最大的金屬消費國與全球最活躍的金屬交易市場更緊密地連接起來」，加強中國金屬現貨市場與LME國際定價之間的聯繫，並有助於香港發展成為亞洲商品交易中心。

降物流成本及提升交付效率

陳翊庭指，中國的可持續發展和經濟發展將推動金屬需求持續增長，在香港設立新的LME倉庫，將可憑藉香港完善的交通基礎設施和備受信賴的國際",singtao,finance,2025-01-20 20:22
利華控股料今年首季收入雙位增長 輕資產模式應對多變關稅政策,2025-01-20 17:17:59,https://std.stheadline.com/realtime/article/2048215/即時-財經-利華控股料今年首季收入雙位增長-輕資產模式應對多變關稅政策,"服裝貿易商利華控股（1346）主席及執行董事司徒志仁預期，今年首季收入有望按年達中單位數至雙位數增長，毛利率將維持27至29%。副總裁王淇森表示，自 2020年以來，該公司的規模擴大一倍以上，並且通過贏得客戶和進行戰略收購，繼續每3年實現銷售額及盈利翻一番，而目前正在推動雙向市場平台化，以優化工廠匹配、實現規模化並創造行業領先的利潤。

滿足客戶服裝需求 發展快過同業

王淇森表示，輕資產模式帶來顯著成效，公司當前有130個客戶，並且沒有客戶貢獻超過12%的收入比例，反映客戶集中風險較低。他續指，公司作為一家「一站式商店」，正發展戰略客戶關係，致力滿足客戶的所有服裝需求，包括多品種和小批量訂單",singtao,finance,2025-01-20 20:22
特朗普2.0如何影響股市？專家料中美短線正面 長遠仍需提防一類股,2025-01-20 17:15:08,https://std.stheadline.com/realtime/article/2048214/即時-財經-特朗普2-0如何影響股市-專家料中美短線正面-長遠仍需提防一類股,"特朗普（Donald Trump）今日正式第二度就任美國總統，外界關注其對中美關係及股市走勢影響。艾德金融執行董事陳政深向《星島頭條》表示，中美無論在意識形態、價值觀與對國際間之理解都存在分歧，而這些本源問題並非靠特朗普上場就可一一解決，但相信上任初期中美關係不會有太多負面情形出現，因此港股及美股升勢料仍維持一段時間。個別板塊方面，他認為特朗普上場後要小心處理「中特股」，特別是中資金融股；不過，他亦看好創科實業（669）、偉易達（303）及騰訊（700）。

陳政深：長遠仍難解決分歧",singtao,finance,2025-01-20 20:22
特朗普就職︱韓正華盛頓見馬斯克  外交部回應「X在中國營運」議題……,2025-01-20 17:15:06,https://std.stheadline.com/realtime/article/2048132/即時-中國-特朗普就職︱韓正華盛頓見馬斯克-外交部回應-X在中國營運-議題,"新華社報道，當地時間1月19日，習近平主席特別代表、國家副主席韓正在華盛頓會見美中貿易委員會、美國商會等工商界人士代表，當中包括特斯拉（Tesla）CEO馬斯克（Elon Musk）。

韓正表示，習近平主席日前同特朗普當選總統進行重要通話，就中美關係發展達成重要共識。中美之間擁有廣泛共同利益和廣闊合作空間，中美關係開好局、起好步，保持穩定發展，符合中美兩國人民的共同福祉和國際社會的普遍期待。

相關新聞：韓正將代表習近平出席特朗普就職禮 中方：願同新政府加強溝通

韓正又指，美國工商界一直是支持中美關係的中堅力量，是中美經貿合作和中國改革開放的參與者、見證者、貢獻者和受益者。中國將堅定不移推",singtao,greater_china,2025-01-20 20:21
62歲羅嘉良重現《難兄難弟》掀回憶殺！揭秘幕後故事呻心酸：我們每天都好累,2025-01-20 17:00:54,https://std.stheadline.com/realtime/article/2048204/即時-娛樂-62歲羅嘉良重現-難兄難弟-掀回憶殺-揭秘幕後故事呻心酸-我們每天都好累,"62歲羅嘉良（撈家）曾被封為「TVB一哥」，他早年憑《難兄難弟》、《天地豪情》及《流金歲月》成為三屆視帝。羅嘉良自約滿離巢後便定居內地發展，同時兼顧拍劇、廣告代言、商演登台及直播帶貨，賺到盤滿缽滿。日前，有網民在小紅書上發佈了一段羅嘉良重現《難兄難弟》的影片，當中他與一眾跳舞團隊及主持一起共舞，又大談當年拍攝《難兄難弟》的幕後故事。

羅嘉良重現《難兄難弟》掀回憶殺

網民在小紅書上發佈了一段羅嘉良重現《難兄難弟》的影片並留言：「回憶殺來啦！羅嘉良再現《難兄難弟》經典！羅嘉良一出場，全是爺青回！TVB三屆視帝，塑造了很多經典角色，港劇的黃金年代必須有『撈家』的一份力！這首BGM一出，80後的童",singtao,entertainment,2025-01-20 20:22
俄智庫指中國海軍三項不足  戰力落後美國最少20年,2025-01-20 16:57:14,https://std.stheadline.com/realtime/article/2048211/即時-中國-俄智庫指中國海軍三項不足-戰力落後美國最少20年,"中國海軍近年急速發展，新型艦艇服役速度被指如「下餃子」。不過，俄國有智庫發表研究報告，指中國海軍因為三個原因，與美國海軍相比仍然明顯落後，最少需要20年才能追上。

美擁11航母總噸位遙遙領先

據中央社報道，俄羅斯智庫俄羅斯國際事務委員會近日發表報告《中國-2049：未來分析》，指中國海軍想要達到美國海軍的戰力，最少要等到2049年。而按俄國軍事專家估計，解放軍按如今的速度，也最少要20年才能追趕到美國海軍。",singtao,greater_china,2025-01-20 20:21
緬甸內戰︱緬甸政府與果敢同盟軍18/01停火   中國外交部：於雲南簽協議,2025-01-20 16:54:02,https://std.stheadline.com/realtime/article/2048210/即時-中國-緬甸內戰︱緬甸政府與果敢同盟軍18-01停火-中國外交部-於雲南簽協議,"有消息指出，緬軍與緬甸民族地方武裝果敢同盟軍日前在昆明舉行和談並簽署停火協議。1月20日，外交部發言人毛寧今日（20日）主持例行記者會上回應事件。

相關新聞：緬甸內戰︱各方達成臨時停火協議 中國承認參與斡旋

雙方在雲南進行第七次和談

毛寧表示，1月中旬，在中方的斡旋促推下，緬甸政府與果敢同盟軍在雲南昆明舉行第七次和談。雙方達成並簽署正式停火協議，於北京時間1月18日零時起就地停火止戰。

相關新聞：緬甸內戰激烈 200萬人流離失所

毛寧指出，緬北局勢降溫符合緬甸各方及地區各國的共同利益，有助於中緬邊境地區的安全穩定和發展。中緬是友好鄰邦，中方堅決反對緬甸生戰生亂。希望各方保持停火和談勢",singtao,greater_china,2025-01-20 20:21
黃金海岸41歲財困男 飲消毒水企圖輕生 家人及時發現,2025-01-20 16:51:33,https://std.stheadline.com/realtime/article/2048209/即時-港聞-黃金海岸41歲財困男-飲消毒水企圖輕生-家人及時發現,"青山公路青山灣段1號黃金海岸，今日（1月20日）下午1時許，一名41歲姓趙男住戶被家人發現飲用消毒藥水企圖自殺。救護員接報趕至，發現男事主倒臥房間昏迷，旁邊有懷疑消毒藥水包裝及一把生果刀，隨即將他送往屯門醫院搶救，幸事主其後回復意識。警方於現場沒有檢獲遺書，據悉初步調查發現他近期因金錢問題不開心，案件列作企圖自殺跟進。

防止自殺求助熱線：
「情緒通」精神健康支援熱線：18111
香港撒瑪利亞防止自殺會： 2389 2222
生命熱線： 2382 0000
明愛向晴軒： 18288
社會福利署： 2343 2255
撒瑪利亞會熱線(多種語言)： 2896 0000
東華三院芷若園： 18281",singtao,local,2025-01-20 20:21
賣樓之前要回想 買樓是如何艱辛｜湯文亮,2025-01-20 16:45:38,https://std.stheadline.com/realtime/article/2048208/即時-地產-賣樓之前要回想-買樓是如何艱辛-湯文亮,"有年輕朋友打算將已經住了10年的單位賣走，理由是在高息環境下供樓比較辛苦，賣走之後租樓住，所得到現金可以做定存幫補租樓，由於不需要供樓，生活就比較輕鬆，所以年輕朋友問我意見。

我話沒有意見，如果有需要，例如要移民，或者長期供唔起樓，就必須要賣樓，否則，就要回想當日買樓的時候是幾咁辛苦，當時唔係有朋友借錢，父母簽擔保，根本買唔到樓。

今日賣樓的確可以改善生活質素，但以後要再買樓就唔係咁容易，就算睇啱個市，樓價下跌，父母已經冇能力簽擔保，朋友亦不會借錢俾佢買樓，有可能要一直租樓住，很難再買樓。

唔好只睇眼前利益

年輕朋友可能唔知道，10年前一般人的手頭現金都比較鬆動，朋友有需要或者都會幫手",singtao,property,2025-01-20 20:22
KK園區︱再多一名港人獲救 余德寶指正身處泰國 保安局：正全力協助盡快返港,2025-01-20 16:44:37,https://std.stheadline.com/realtime/article/2048207/即時-港聞-KK園區︱再多一名港人獲救-余德寶指正身處泰國-保安局-正全力協助盡快返港,"【KK園區/緬甸/余德寶/泰國】油尖旺區議會前副主席余德寶今（20日）在社交平台上表示，再多一位被非法禁錮的港人昨晚（19日）獲救，該港人現已身處泰國。

保安局：專責小組正全力協助盡快返港

保安局回覆查詢指，入境處「協助在外香港居民小組」早前接獲一名港人親友求助，並即時透過外交部駐香港特別行政區特派員公署、中國駐緬甸聯邦共和國大使館、中國駐泰王國大使館 、中國駐清邁總領事館、緬甸駐香港總領事館 、保安局專責小組以及香港駐曼谷經濟貿易辦事處，跟進事件及提供協助。

該名人士已獲救，保安局專責小組正全力協助該港人盡快返港。抵港後，專責小組會繼續就該人士的個案作跟進。",singtao,local,2025-01-20 20:21
海關截查往大馬遠洋船貨櫃 檢獲200萬走私家電,2025-01-20 16:43:39,https://std.stheadline.com/realtime/article/2048206/即時-港聞-海關截查往大馬遠洋船貨櫃-檢獲200萬走私家電,海關透過情報分析及風險評估，發現有不法分子意圖利用遠洋船走私，遂部署執法，鎖定一個原定由香港往馬來西亞的可疑遠洋船貨櫃查驗。至1月14日，關員檢查上述報稱載有廚具的貨櫃，並檢獲大批懷疑走私貨物，包括抽濕機、電腦和電風扇，約值200萬元。案件仍在調查中，不排除會有人被捕。,singtao,local,2025-01-20 20:21
Jessica蔡明思再度做媽咪！貼初生相宣布喜訊 囡囡面珠墩勁多肉：用咗XX分鐘就出嚟,2025-01-20 16:32:08,https://std.stheadline.com/realtime/article/2048203/即時-娛樂-Jessica蔡明思再度做媽咪-貼初生相宣布喜訊-囡囡面珠墩勁多肉-用咗XX分鐘就出嚟,"前女子組合Super Girls成員蔡明思（Jessica）今日（20日）在IG宣布第二女順利出生了！蔡明思貼上二女的初生相並說：「多謝你健健康康，順順利利咁黎到媽咪身邊。」

蔡明思二女的英文名叫Serene

蔡明思透露二女的英文名叫Serene，談到今次生B經過，她說：「醫生話第二胎通常好快，估唔到用咗30分鐘就出咗黎，過程一啲都唔辛苦，多謝小天使錫住媽咪。姐姐Sersi出世時好瘦，所以我以為妹妹都會一樣，點知臉豬墩咁多肉肉，見到佢時都忍唔住讚咗佢一下好可愛。」

相關閱讀：Jessica蔡明思宣布再度懷孕！貼全家合照晒孕肚稱是最好的禮物 曾因生B連求神拜佛都做過

 蔡明思二女出生了：",singtao,entertainment,2025-01-20 20:22
港媽派將軍澳公屋未簽約憂無家可歸 業主收樓出Po求救：「我同仔要瞓街了」｜Juicy叮,2025-01-20 16:24:25,https://std.stheadline.com/realtime/article/2048196/即時-港聞-港媽派將軍澳公屋未簽約憂無家可歸-業主收樓出Po求救-我同仔要瞓街了-Juicy叮,"有港媽本月初獲派將軍澳健明邨一個公屋單位，形容如同「中頭獎」，但視察單位後至今，因須符合當局相關程序仍未簽約，面臨現住單位業主要求收樓，她出Po求救：「我同仔要瞓街了...」

該港媽表示，家中有輪椅人士，本月（1月）2日收到房署編配信，3日已到新屋視察，「我哋接受，但唔畀簽約住。」她透露原因如下：

港媽派將軍澳公屋未簽約憂無家可歸 業主要收樓出Po求救：「我同仔要瞓街了」↓↓↓↓",singtao,local,2025-01-20 20:21
